N,M,Max Precision (bits),Min Precision (bits),Network,Layer,Cycles,Memory wait cycles,WBUF Read,WBUF Write,OBUF Read,OBUF Write,IBUF Read,IBUF Write,DRAM Read,DRAM Write,Bandwidth (bits/cycle),WBUF Size (bits),OBUF Size (bits),IBUF Size (bits),Batch size
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv2/Convolution,39803,28043,12042240,15360,3813376,3813376,48168960,6021120,6839296,802816,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv2/Convolution,39883,16363,24084480,30720,3813376,3813376,48168960,6021120,6854656,802816,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_8-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv2/Convolution,47678,638,48168960,61440,12845056,12845056,48168960,6021120,6885376,802816,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,conv2/Convolution,57248,21968,120422400,153600,4415488,4415488,481689600,6021120,8583168,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,conv2/Convolution,85334,10070,256901120,327680,8830976,8830976,513802240,6422528,11567104,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv2/Convolution,57248,21968,120422400,153600,4415488,4415488,481689600,6021120,8583168,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv2/Convolution,85334,10070,256901120,327680,8830976,8830976,513802240,6422528,11567104,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv2/Convolution,57248,21968,120422400,153600,4415488,4415488,481689600,6021120,8583168,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv2/Convolution,85334,10070,256901120,327680,8830976,8830976,513802240,6422528,11567104,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_80-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,conv2/Convolution,57288,22008,126443520,161280,4515840,4515840,505774080,6021120,8590848,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,conv2/Convolution,85419,10155,269746176,344064,9031680,9031680,539492352,6422528,11583488,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv2/Convolution,57288,22008,126443520,161280,4515840,4515840,505774080,6021120,8590848,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv2/Convolution,85419,10155,269746176,344064,9031680,9031680,539492352,6422528,11583488,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv2/Convolution,57288,22008,126443520,161280,4515840,4515840,505774080,6021120,8590848,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv2/Convolution,85419,10155,269746176,344064,9031680,9031680,539492352,6422528,11583488,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_84-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_2-layer,conv2/Convolution,57328,22048,132464640,168960,4616192,4616192,529858560,6021120,8598528,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_4-layer,conv2/Convolution,85504,10240,282591232,360448,9232384,9232384,565182464,6422528,11599872,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_2-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_2-layer,conv2/Convolution,57328,22048,132464640,168960,4616192,4616192,529858560,6021120,8598528,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_4-layer,conv2/Convolution,85504,10240,282591232,360448,9232384,9232384,565182464,6422528,11599872,4816896,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_4-wb_8-layer,conv2/Convolution,142718,1598,578027520,737280,146915328,146915328,578027520,18063360,21209088,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_2-layer,conv2/Convolution,57328,22048,132464640,168960,4616192,4616192,529858560,6021120,8598528,2408448,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-base,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv1/Convolution,1412798,1598,5780275200,7372800,1469153280,1469153280,5780275200,180633600,212090880,24084480,192,65536,16384,32768,16
16,32,8,2,width_7-height_7-cin_960-cout_88-kernel_1-stride_1-pad_SAME-group_1-fb_8-wb_4-layer,conv2/Convolution,85504,10240,282591232,360448,9232384,9232384,565182464,6422528,11599872,4816896,192,65536,16384,32768,16
